year,month,product,country,volume_kg,value_usd
2024,10,SQUID NSPF FROZEN,BARBADOS,10589,20403
2024,10,SQUID NSPF FROZEN,BELIZE,462,3759
2024,10,SQUID NSPF FROZEN,CAYMAN IS.,2107,4275
2024,10,SQUID NSPF FROZEN,CHINA,54667,61842
2024,10,SQUID NSPF FROZEN,DOMINICAN REPUBLIC,909,7995
2024,10,SQUID NSPF FROZEN,HONDURAS,279,3049
2024,10,SQUID NSPF FROZEN,INDIA,55691,63000
2024,10,SQUID NSPF PREPARED/PRESERVED,DOMINICAN REPUBLIC,1322,5103
2024,10,SQUID NSPF PREPARED/PRESERVED,SINT MAARTEN,454,2950
2024,10,"STICKS,TYPE PRODUCTS COATED NOT MINCED",BAHAMAS,429,2557
2024,10,"STICKS,TYPE PRODUCTS COATED NOT MINCED",CANADA,163283,1464066
2024,10,"STICKS,TYPE PRODUCTS COATED NOT MINCED",COLOMBIA,4195,27728
2024,10,"STICKS,TYPE PRODUCTS COATED NOT MINCED",GUATEMALA,3174,19149
2024,10,"STICKS,TYPE PRODUCTS COATED NOT MINCED",MEXICO,75323,730500
2024,10,"STICKS,TYPE PRODUCTS COATED NOT MINCED",SURINAME,820,4097
2024,10,"STICKS,TYPE PRODUCTS COATED OF MINCED",BARBADOS,643,4578
2024,10,"STICKS,TYPE PRODUCTS COATED OF MINCED",COSTA RICA,980,6359
2024,10,"STICKS,TYPE PRODUCTS COATED OF MINCED",GUATEMALA,395,3073
2024,10,"STICKS,TYPE PRODUCTS COATED OF MINCED",MEXICO,16960,66944
2024,10,"STICKS,TYPE PRODUCTS COATED OF MINCED",PANAMA,474,3688
2024,10,"STICKS,TYPE PRODUCTS COATED OF MINCED",TRINIDAD & TOBAGO,1285,9161
2024,10,"STICKS,TYPE PRODUCTS NOT COATED NOT MINCED",CANADA,26269,174404
2024,10,"STICKS,TYPE PRODUCTS NOT COATED NOT MINCED",MEXICO,20656,62832
2024,10,"STICKS,TYPE PRODUCTS NOT COATED NOT MINCED",SOUTH AFRICA,226,6300
2024,10,"STICKS,TYPE PRODUCTS NOT COATED NOT MINCED",VIETNAM,4497,12495
2024,10,"STICKS,TYPE PRODUCTS NOT COATED OF MINCED",ANTIGUA & BARBUDA,2357,19127
2024,10,"STICKS,TYPE PRODUCTS NOT COATED OF MINCED",AUSTRALIA,814,16916
2024,10,"STICKS,TYPE PRODUCTS NOT COATED OF MINCED",BAHAMAS,5722,53830
2024,10,"STICKS,TYPE PRODUCTS NOT COATED OF MINCED",BARBADOS,2025,12301
2024,10,"STICKS,TYPE PRODUCTS NOT COATED OF MINCED",CANADA,488654,2429692
2024,10,"STICKS,TYPE PRODUCTS NOT COATED OF MINCED",CAYMAN IS.,23351,229159
2024,10,"STICKS,TYPE PRODUCTS NOT COATED OF MINCED",COLOMBIA,1268,14250
2024,10,"STICKS,TYPE PRODUCTS NOT COATED OF MINCED",COSTA RICA,1564,11600
2024,10,"STICKS,TYPE PRODUCTS NOT COATED OF MINCED",CURACAO,1700,8213
2024,10,"STICKS,TYPE PRODUCTS NOT COATED OF MINCED",DOMINICAN REPUBLIC,2420,4801
2024,10,"STICKS,TYPE PRODUCTS NOT COATED OF MINCED",GUATEMALA,1799,30866
2024,10,"STICKS,TYPE PRODUCTS NOT COATED OF MINCED",LIBYA,459,4497
2024,10,"STICKS,TYPE PRODUCTS NOT COATED OF MINCED",MEXICO,195199,822174
2024,10,"STICKS,TYPE PRODUCTS NOT COATED OF MINCED",NEW ZEALAND,488,9971
2024,10,"STICKS,TYPE PRODUCTS NOT COATED OF MINCED",PERU,218,3030
2024,10,"STICKS,TYPE PRODUCTS NOT COATED OF MINCED",SINGAPORE,552,10296
2024,10,"STICKS,TYPE PRODUCTS NOT COATED OF MINCED",SOUTH AFRICA,373,7239
2024,10,"STICKS,TYPE PRODUCTS NOT COATED OF MINCED",SPAIN,2424,5632
2024,10,"STICKS,TYPE PRODUCTS NOT COATED OF MINCED",SURINAME,686,4043
2024,10,STROMBOID CONCHS (STROMBUS SPP.) FROZEN,CAYMAN IS.,2268,43450
2024,10,STROMBOID CONCHS (STROMBUS SPP.) FROZEN,CHINA - HONG KONG,9904,197940
2024,10,STROMBOID CONCHS (STROMBUS SPP.) FROZEN,SINT MAARTEN,280,2880
2024,10,STROMBOID CONCHS (STROMBUS SPP.) LIVE/FRESH,CANADA,4257,32736
2024,10,STROMBOID CONCHS (STROMBUS SPP.) LIVE/FRESH,CHINA,7113,88858
2024,10,STROMBOID CONCHS (STROMBUS SPP.) LIVE/FRESH,CHINA - HONG KONG,2000,18720
2024,10,STURGEON ROE FROZEN,GERMANY,1104,32381
2024,10,STURGEON ROE FROZEN,LATVIA,1480,72512
2024,10,SWORDFISH FILLET FRESH,CANADA,209,2583
2024,10,SWORDFISH FRESH,CANADA,3549,21848
2024,10,TILAPIA (OREOCHROMIS SPP.) FILLET FRESH,CANADA,9926,95617
2024,10,TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN,ANTIGUA & BARBUDA,181,2970
2024,10,TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN,CURACAO,1134,8125
2024,10,TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN,DOMINICAN REPUBLIC,1360,9450
2024,10,TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN,GUATEMALA,17451,98812
2024,10,TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN,TURKS & CAICOS IS.,907,4200
2024,10,TILAPIA (OREOCHROMIS SPP.) FRESH,CANADA,3182,23715
2024,10,TILAPIA (OREOCHROMIS SPP.) FRESH,CAYMAN IS.,544,3503
2024,10,TILAPIA (OREOCHROMIS SPP.) FRESH,MEXICO,11071,69336
2024,10,TILAPIA (OREOCHROMIS SPP.) FROZEN,ARUBA,454,3300
2024,10,TILAPIA (OREOCHROMIS SPP.) FROZEN,DOMINICAN REPUBLIC,1316,9550
2024,10,TILAPIA (OREOCHROMIS SPP.) FROZEN,HAITI,907,6500
2024,10,TILAPIA (OREOCHROMIS SPP.) FROZEN,ITALY,1179,7670
2024,10,TILAPIA (OREOCHROMIS SPP.) FROZEN,MAURITIUS,408,2655
2024,10,TILAPIA (OREOCHROMIS SPP.) FROZEN,SINGAPORE,680,4425
2024,10,TILAPIA (OREOCHROMIS SPP.) FROZEN,SPAIN,952,6195
2024,10,TILAPIA (OREOCHROMIS SPP.) FROZEN,ST.LUCIA,1300,9775
2024,10,TOOTHFISH NSPF FILLET FROZEN,CANADA,13638,43095
2024,10,TOOTHFISH NSPF FRESH,CANADA,227,2761
2024,10,TROUT NSPF FILLET FRESH,CANADA,13509,212404
2024,10,TROUT NSPF FILLET FROZEN,CANADA,15660,112361
2024,10,TROUT NSPF FILLET FROZEN,EL SALVADOR,490,8900
2024,10,TROUT NSPF FRESH,CANADA,3706,36369
2024,10,TROUT NSPF FROZEN,CANADA,408,3368
2024,10,TROUT RAINBOW FRESH FARMED,CANADA,40580,374158
2024,10,TUNA ALBACORE FRESH,ARUBA,1020,5927
2024,10,TUNA ALBACORE FRESH,CANADA,1490,6056
2024,10,TUNA ALBACORE FROZEN,ANTIGUA & BARBUDA,530,5150
2024,10,TUNA ALBACORE FROZEN,CANADA,383275,1811007
2024,10,TUNA ALBACORE FROZEN,DOMINICAN REPUBLIC,463,4845
2024,10,TUNA ALBACORE FROZEN,GERMANY,4160,20800
2024,10,TUNA ALBACORE FROZEN,JAMAICA,269,6683
2024,10,TUNA ALBACORE FROZEN,PERU,89252,365933
2024,10,TUNA ALBACORE FROZEN,SINT MAARTEN,1045,12885
2024,10,TUNA ALBACORE FROZEN,VIETNAM,116187,357628
2024,10,TUNA BIGEYE FRESH,CANADA,2454,14718
2024,10,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH",CANADA,5570,90446
2024,10,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH",JAPAN,44032,602591
2024,10,"TUNA BLUEFIN ATLANTIC,PACIFIC FROZEN",CANADA,130,3669
2024,10,TUNA NSPF FILLET FROZEN,BARBADOS,181,2760
2024,10,TUNA NSPF FILLET FROZEN,CANADA,2739,12957
2024,10,TUNA NSPF FILLET FROZEN,COLOMBIA,328,2524
2024,10,TUNA NSPF FILLET FROZEN,INDONESIA,17500,107800
2024,10,TUNA NSPF FILLET FROZEN,MEXICO,34661,163961
2024,10,TUNA NSPF FILLET FROZEN,VIETNAM,19987,193892
2024,10,TUNA NSPF FRESH,BAHAMAS,318,2505
2024,10,TUNA NSPF FRESH,CUBA,5943,23923
2024,10,TUNA NSPF FROZEN,ANTIGUA & BARBUDA,1092,5236
2024,10,TUNA NSPF FROZEN,ARUBA,1918,33290
2024,10,TUNA NSPF FROZEN,BARBADOS,680,8625
2024,10,TUNA NSPF FROZEN,BELIZE,272,4290
2024,10,TUNA NSPF FROZEN,COLOMBIA,17228,151920
2024,10,TUNA NSPF FROZEN,CUBA,10643,16200
2024,10,TUNA NSPF PREPARED/PRESERVED,ANTIGUA & BARBUDA,23073,129985
2024,10,TUNA NSPF PREPARED/PRESERVED,BAHAMAS,6595,40005
2024,10,TUNA NSPF PREPARED/PRESERVED,BARBADOS,40302,137749
2024,10,TUNA NSPF PREPARED/PRESERVED,BERMUDA,1107,4284
2024,10,TUNA NSPF PREPARED/PRESERVED,BRITISH VIRGIN IS.,4130,25628
2024,10,TUNA NSPF PREPARED/PRESERVED,CANADA,25805,143475
2024,10,TUNA NSPF PREPARED/PRESERVED,CHINA,3876,26116
2024,10,TUNA NSPF PREPARED/PRESERVED,HONDURAS,1081,5710
2024,10,TUNA NSPF PREPARED/PRESERVED,MEXICO,734,9230
2024,10,TUNA NSPF PREPARED/PRESERVED,SINT MAARTEN,2141,11693
2024,10,TUNA NSPF PREPARED/PRESERVED,ST.KITTS-NEVIS,512,4968
2024,10,TUNA NSPF PREPARED/PRESERVED,TURKS & CAICOS IS.,1561,8082
2024,10,TUNA YELLOWFIN FRESH,CANADA,6402,83551
2024,10,TUNA YELLOWFIN FROZEN,ARUBA,9959,18888
2024,10,TUNA YELLOWFIN FROZEN,EL SALVADOR,134,4158
2024,10,TUNA YELLOWFIN FROZEN,GUATEMALA,13644,25878
2024,10, TUNA (THUNNUS)/SKIPJACK/BONITO MEAT FROZEN > 6.8 kg,DOMINICAN REPUBLIC,4819,13980
2024,11,ABALONE PREPARED/PRESERVED,CANADA,3564,99299
2024,11,ANCHOVY FRESH,BULGARIA,486,5000
2024,11,ANCHOVY FRESH,COSTA RICA,3276,14957
2024,11,ANCHOVY PREPARED/PRESERVED,CANADA,439,5859
2024,11,ANCHOVY PREPARED/PRESERVED,MEXICO,352,7838
2024,11,ANCHOVY SALTED,AUSTRALIA,7286,59818
2024,11,ANCHOVY SALTED,CANADA,181,2751
2024,11,AQUATIC INVERTEBRATES NSPF,CANADA,23628,733191
2024,11,AQUATIC INVERTEBRATES NSPF PREPARED/PRESERVED,GUATEMALA,1820,8617
2024,11,ATKA MACKEREL FROZEN,CHINA,968239,2690540
2024,11,ATKA MACKEREL FROZEN,JAPAN,2353114,6731008
2024,11,ATKA MACKEREL FROZEN,SOUTH KOREA,67050,186399
2024,11,CARP NSPF FRESH,CANADA,14894,63003
2024,11,CARP NSPF FROZEN,CHINA,5000,5055
2024,11,CARP NSPF FROZEN,ISRAEL,39522,68470
2024,11,"CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE",MEXICO,1098,16819
2024,11,"CARP,CATFISH,EELS,NILE PERCH,SNAKEHEAD,TILAPIA FILLET DRIED/SALTED/BRINE",SINGAPORE,343,3584
2024,11,"CARP,EELS,SNAKEHEAD FILLET FRESH",BERMUDA,7398,24943
2024,11,"CARP,EELS,SNAKEHEAD FILLET FRESH",BRITISH VIRGIN IS.,179,2727
2024,11,"CARP,EELS,SNAKEHEAD FILLET FRESH",TURKS & CAICOS IS.,3131,22211
2024,11,"CARP,EELS,SNAKEHEAD FILLET FROZEN",ST.LUCIA,150,2722
2024,11,"CATFISH (ICTALURUS,PANGASIUS,SILURUS) FRESH",CANADA,3282,13279
2024,11,"CATFISH (ICTALURUS,PANGASIUS,SILURUS) FROZEN",ANTIGUA & BARBUDA,762,3948
2024,11,"CATFISH (ICTALURUS,PANGASIUS,SILURUS) FROZEN",ECUADOR,18421,140000
2024,11,"CATFISH (ICTALURUS,PANGASIUS,SILURUS) FROZEN",MEXICO,17963,64872
2024,11,"CATFISH (ICTALURUS,PANGASIUS,SILURUS) FROZEN",NICARAGUA,86288,190231
2024,11,"CATFISH (ICTALURUS,PANGASIUS,SILURUS) FROZEN",PANAMA,18144,140000
2024,11,"CATFISH (ICTALURUS,PANGASIUS,SILURUS) FROZEN",ST.KITTS-NEVIS,679,7485
2024,11,"CATFISH (ICTALURUS,PANGASIUS,SILURUS,CLARIAS) FILLET FRESH",ANTIGUA & BARBUDA,572,2633
2024,11,"CATFISH (ICTALURUS,PANGASIUS,SILURUS,CLARIAS) FILLET FRESH",CANADA,3299,44161
2024,11,"CATFISH (ICTALURUS,PANGASIUS,SILURUS,CLARIAS) FILLET FRESH",NETHERLANDS,4922,22541
2024,11,"CATFISH (ICTALURUS,PANGASIUS,SILURUS,CLARIAS) FILLET FRESH",SINT MAARTEN,930,5163
2024,11,"CATFISH (ICTALURUS,PANGASIUS,SILURUS,CLARIAS) FILLET FRESH",TURKS & CAICOS IS.,1636,8479
2024,11,CAVIAR,MEXICO,406,10192
2024,11,CAVIAR,TAIWAN,127,28194
2024,11,CAVIAR SUBSTITUTE PREPARED/PRESERVED,AZERBAIJAN,108,6151
2024,11,CAVIAR SUBSTITUTE PREPARED/PRESERVED,ISRAEL,19709,380430
2024,11,CAVIAR SUBSTITUTE PREPARED/PRESERVED,LITHUANIA,8468,124992
2024,11,CAVIAR SUBSTITUTE PREPARED/PRESERVED,MEXICO,5377,79673
2024,11,CAVIAR SUBSTITUTE PREPARED/PRESERVED,SOUTH KOREA,18000,886249
2024,11,CLAM GEODUCK LIVE/FRESH,CANADA,216,7401
2024,11,CLAM GEODUCK LIVE/FRESH,CHINA,90719,4092917
2024,11,CLAM GEODUCK LIVE/FRESH,CHINA - HONG KONG,129844,5378606
2024,11,CLAM GEODUCK LIVE/FRESH,SINGAPORE,286,18233
2024,11,CLAM GEODUCK LIVE/FRESH,TAIWAN,398,15052
2024,11,CLAM NSPF FROZEN,DOMINICAN REPUBLIC,2267,9750
2024,11,CLAM NSPF LIVE/FRESH,CANADA,28476,164621
2024,11,CLAM NSPF LIVE/FRESH,CHINA,33369,112140
2024,11,CLAM NSPF LIVE/FRESH,JAMAICA,572,3779
2024,11,CLAM NSPF PREPARED/PRESERVED,CANADA,97225,407465
2024,11,CLAM NSPF PREPARED/PRESERVED,JAPAN,35924,65000
2024,11,CLAM NSPF PREPARED/PRESERVED,MEXICO,1906,13307
2024,11,"COCKLES,ARK SHELLS NSPF FROZEN",CANADA,2673,14534
2024,11,"COCKLES,ARK SHELLS NSPF LIVE/FRESH",CHINA - HONG KONG,4423,36722
2024,11,"COCKLES,ARK SHELLS NSPF LIVE/FRESH",ITALY,1296,14677
2024,11,"COCKLES,ARK SHELLS NSPF LIVE/FRESH",THAILAND,256,2600
2024,11,CONCH NSPF LIVE/FRESH,CANADA,5839,70655
2024,11,CONCH NSPF LIVE/FRESH,CHINA,34337,463141
2024,11,CONCH NSPF LIVE/FRESH,VIETNAM,300,9600
2024,11,CRAB DUNGENESS FROZEN,CANADA,1351,20933
2024,11,CRAB DUNGENESS FROZEN,CHINA,1980,40740
2024,11,CRAB DUNGENESS FROZEN,INDONESIA,16176,220457
2024,11,CRAB KING FROZEN,BAHAMAS,45,3580
2024,11,CRAB KING FROZEN,CANADA,99773,1776064
2024,11,CRAB KING FROZEN,JAMAICA,1361,58410
2024,11,CRAB KING FROZEN,JAPAN,16459,290304
2024,11,CRAB KING FROZEN,MEXICO,1111,19600
2024,11,CRAB KING FROZEN,SINT MAARTEN,99,5790
2024,11,CRAB KING FROZEN,TURKS & CAICOS IS.,45,4200
2024,11,CRAB NSPF DRIED/SALTED/BRINE,BAHAMAS,800,11250
2024,11,CRAB NSPF DRIED/SALTED/BRINE,CANADA,4325,74931
2024,11,CRAB NSPF FROZEN,CANADA,14067,163006
2024,11,CRAB NSPF FROZEN,JAMAICA,420,8446
2024,11,CRAB NSPF FROZEN,PHILIPPINES,2445,9062
2024,11,CRAB NSPF LIVE/FRESH,CANADA,404412,2747590
2024,11,CRAB NSPF LIVE/FRESH,CHINA,23795,589515
2024,11,CRAB NSPF OTHER PREPARATIONS,AUSTRALIA,1035,6274
2024,11,CRAB NSPF OTHER PREPARATIONS,BERMUDA,368,2938
2024,11,CRAB NSPF OTHER PREPARATIONS,BRAZIL,45,3486
2024,11,CRAB NSPF OTHER PREPARATIONS,DOMINICAN REPUBLIC,454,7716
2024,11,CRAB NSPF OTHER PREPARATIONS,SINGAPORE,690,4183
2024,11,CRAB NSPF OTHER PREPARATIONS,URUGUAY,108,3360
2024,11,CRAB NSPF OTHER PREPARATIONS,VENEZUELA,907,4950
2024,11,CRAB NSPF OTHER PREPARATIONS,VIETNAM,108,3360
2024,11,CRAB PRODUCTS PREPARED DINNERS,DOMINICAN REPUBLIC,1510,5495
2024,11,CRAB PRODUCTS PREPARED DINNERS,ECUADOR,4574,19814
2024,11,CRAB PRODUCTS PREPARED DINNERS,EL SALVADOR,8350,45493
2024,11,CRAB SNOW FROZEN,CANADA,7840,123171
2024,11,CRAB SNOW FROZEN,JAMAICA,1000,10000
2024,11,CRAB SNOW FROZEN,JAPAN,1061,8179
2024,11,CRAB SNOW FROZEN,SINT MAARTEN,109,4742
2024,11,CRABMEAT NSPF FRESH,BAHAMAS,218,4920
2024,11,CRABMEAT NSPF FRESH,BERMUDA,114,2789
2024,11,CRABMEAT NSPF FRESH,CHINA - HONG KONG,50,3025
2024,11,CRABMEAT NSPF FROZEN,ARUBA,234,4386
2024,11,CRABMEAT NSPF FROZEN,BARBADOS,100,2575
2024,11,CRABMEAT NSPF FROZEN,CANADA,5453,72488
2024,11,CRABMEAT NSPF FROZEN,CURACAO,505,4200
2024,11,CRABMEAT NSPF FROZEN,FIJI,2492,22790
2024,11,CRABMEAT NSPF FROZEN,JAMAICA,1043,13751
2024,11,CRABMEAT NSPF FROZEN,MEXICO,6834,42586
2024,11,CRABMEAT NSPF FROZEN,SINT MAARTEN,792,19292
2024,11,CRABMEAT NSPF FROZEN,TAIWAN,202,7564
2024,11,CRABMEAT NSPF FROZEN,VENEZUELA,6814,70735
2024,11,CRABMEAT NSPF IN ATC,MEXICO,5123,74866
2024,11,CRABMEAT SNOW OTHER FROZEN,MEXICO,1640,12654
2024,11,CRABMEAT SNOW OTHER IN ATC,MEXICO,12450,74106
2024,11,CRAWFISH FRESHWATER FROZEN,COSTA RICA,19910,42432
2024,11,CRUSTACEANS NSPF FROZEN,BAHAMAS,488,10628
2024,11,CRUSTACEANS NSPF FROZEN,CAYMAN IS.,1124,11236
2024,11,CRUSTACEANS NSPF FROZEN,CHINA - HONG KONG,2470,29576
2024,11,CRUSTACEANS NSPF FROZEN,FED STATES OF MICRON,862,7437
2024,11,CRUSTACEANS NSPF FROZEN,GERMANY,109,5125
2024,11,CRUSTACEANS NSPF FROZEN,GRENADA,371,12435
2024,11,CRUSTACEANS NSPF FROZEN,JAPAN,4000,54000
2024,11,CRUSTACEANS NSPF FROZEN,NAMIBIA,579,6059
2024,11,CRUSTACEANS NSPF FROZEN,NETHERLANDS,211,2614
2024,11,CRUSTACEANS NSPF FROZEN,SINT MAARTEN,10517,129367
2024,11,CRUSTACEANS NSPF FROZEN,SPAIN,803,9598
2024,11,CRUSTACEANS NSPF FROZEN,TURKS & CAICOS IS.,712,10035
2024,11,CRUSTACEANS NSPF LIVE/FRESH,BAHAMAS,70,7826
2024,11,CRUSTACEANS NSPF LIVE/FRESH,MEXICO,83,3726
2024,11,CRUSTACEANS NSPF PREPARED/PRESERVED,MEXICO,3439,62228
2024,11,CUTTLEFISH DRIED/SALTED/BRINE,BERMUDA,1921,13803
2024,11,CUTTLEFISH FROZEN,MEXICO,17000,68000
2024,11,CUTTLEFISH LIVE/FRESH,CANADA,16499,101275
2024,11,CUTTLEFISH PREPARED/PRESERVED,CANADA,240,4843
2024,11,DOGFISH AND OTHER SHARK MEAT FROZEN,GERMANY,11094,108507
2024,11,"DOGFISH, OTHER SHARK, RAYS AND SKATES (RAJIDAE) FILLET FROZEN",FRANCE,564,4464
2024,11,EELS FRESH,BELGIUM,49252,89144
2024,11,EELS FRESH,PORTUGAL,9694,17545
2024,11,EELS FROZEN,CURACAO,120,3300
2024,11,EELS FROZEN,GUATEMALA,798,15752
2024,11,EELS FROZEN,JAMAICA,878,16331
2024,11,EELS FROZEN,SINT MAARTEN,120,2999
2024,11,EELS FROZEN,SOUTH KOREA,63038,220633
2024,11,"FISH BALLS,CAKES,PUDDING PREPARED/PRESERVED",BARBADOS,8805,24899
2024,11,"FISH BALLS,CAKES,PUDDING PREPARED/PRESERVED",CANADA,7278,22194
2024,11,"FISH BALLS,CAKES,PUDDING PREPARED/PRESERVED",COSTA RICA,686,9173
2024,11,"FISH BALLS,CAKES,PUDDING PREPARED/PRESERVED",DOMINICAN REPUBLIC,294,3931
2024,11,"FISH BALLS,CAKES,PUDDING PREPARED/PRESERVED",EL SALVADOR,196,2621
2024,11,"FISH BALLS,CAKES,PUDDING PREPARED/PRESERVED",GUATEMALA,196,2621
2024,11,"FISH BALLS,CAKES,PUDDING PREPARED/PRESERVED",JAMAICA,686,9173
2024,11,"FISH BALLS,CAKES,PUDDING PREPARED/PRESERVED",MEXICO,47196,141590
2024,11,"FISH BALLS,CAKES,PUDDING PREPARED/PRESERVED",TRINIDAD & TOBAGO,2646,35383
2024,11,FISH NSPF DRIED,ARUBA,3900,12220
2024,11,FISH NSPF DRIED,CANADA,121,2959
2024,11,FISH NSPF FILLET FRESH,ANGUILLA,2556,30858
2024,11,FISH NSPF FILLET FRESH,BRITISH VIRGIN IS.,4590,66147
2024,11,FISH NSPF FILLET FRESH,CANADA,20180,194645
2024,11,FISH NSPF FILLET FRESH,GRENADA,497,3525
2024,11,FISH NSPF FILLET FRESH,GUADELOUPE,499,6160
2024,11,FISH NSPF FILLET FRESH,JAMAICA,494,4650
2024,11,FISH NSPF FILLET FRESH,SINT MAARTEN,645,6582
2024,11,FISH NSPF FILLET FRESH,TURKS & CAICOS IS.,374,6885
2024,11,FISH NSPF FILLET FROZEN,ANTIGUA & BARBUDA,1180,12124
2024,11,FISH NSPF FILLET FROZEN,ARUBA,1609,16147
2024,11,FISH NSPF FILLET FROZEN,BAHAMAS,431,7560
2024,11,FISH NSPF FILLET FROZEN,BARBADOS,3931,27250
2024,11,FISH NSPF FILLET FROZEN,BERMUDA,7391,39488
2024,11,FISH NSPF FILLET FROZEN,BRITISH VIRGIN IS.,363,2810
2024,11,FISH NSPF FILLET FROZEN,CANADA,50389,389134
2024,11,FISH NSPF FILLET FROZEN,CAYMAN IS.,679,8343
2024,11,FISH NSPF FILLET FROZEN,COSTA RICA,217,3810
2024,11,FISH NSPF FILLET FROZEN,CURACAO,4173,24594
2024,11,FISH NSPF FILLET FROZEN,FRANCE,4982,49088
2024,11,FISH NSPF FILLET FROZEN,HAITI,340,5438
2024,11,FISH NSPF FILLET FROZEN,ISRAEL,43201,240996
2024,11,FISH NSPF FILLET FROZEN,JAMAICA,2806,13275
2024,11,FISH NSPF FILLET FROZEN,JAPAN,1583,15834
2024,11,FISH NSPF FILLET FROZEN,PHILIPPINES,3180,41977
2024,11,FISH NSPF FILLET FROZEN,SINT MAARTEN,2267,24465
2024,11,FISH NSPF FILLET FROZEN,ST.KITTS-NEVIS,1070,7714
2024,11,FISH NSPF FILLET FROZEN,ST.LUCIA,230,5692
2024,11,FISH NSPF FILLET FROZEN,TAIWAN,19984,79858
2024,11,FISH NSPF FILLET FROZEN,TURKS & CAICOS IS.,5345,44905
2024,11,FISH NSPF FROZEN,ARUBA,65805,187091
2024,11,FISH NSPF FROZEN,BAHAMAS,22843,55679
2024,11,FISH NSPF FROZEN,BARBADOS,1632,7870
2024,11,FISH NSPF FROZEN,BRITISH VIRGIN IS.,113,2623
2024,11,FISH NSPF FROZEN,CANADA,367742,853088
2024,11,FISH NSPF FROZEN,CAYMAN IS.,64837,153155
2024,11,FISH NSPF FROZEN,CHINA,1811646,4167019
2024,11,FISH NSPF FROZEN,CHINA - HONG KONG,29723,83225
2024,11,FISH NSPF FROZEN,COLOMBIA,117113,935341
2024,11,FISH NSPF FROZEN,COOK IS.,907,4264
2024,11,FISH NSPF FROZEN,COSTA RICA,6253,13786
2024,11,FISH NSPF FROZEN,CURACAO,681,10775
2024,11,FISH NSPF FROZEN,DOMINICAN REPUBLIC,118886,241437
2024,11,FISH NSPF FROZEN,ECUADOR,40634,58919
2024,11,FISH NSPF FROZEN,FRANCE,59750,131726
2024,11,FISH NSPF FROZEN,GRENADA,625,5436
2024,11,FISH NSPF FROZEN,HONDURAS,1812,8800
2024,11,FISH NSPF FROZEN,IVORY COAST,96180,114446
2024,11,FISH NSPF FROZEN,JAMAICA,200,4950
2024,11,FISH NSPF FROZEN,JAPAN,856120,2372951
2024,11,FISH NSPF FROZEN,KUWAIT,12384,27302
2024,11,FISH NSPF FROZEN,MARSHALL IS.,344,3379
2024,11,FISH NSPF FROZEN,MEXICO,9070,21038
2024,11,FISH NSPF FROZEN,MOROCCO,22470,55367
2024,11,FISH NSPF FROZEN,NETHERLANDS,2255,10483
2024,11,FISH NSPF FROZEN,NIGERIA,223002,251642
2024,11,FISH NSPF FROZEN,PANAMA,4960,13130
2024,11,FISH NSPF FROZEN,PHILIPPINES,128944,284272
2024,11,FISH NSPF FROZEN,PORTUGAL,23004,45548
2024,11,FISH NSPF FROZEN,SINT MAARTEN,34841,134240
2024,11,FISH NSPF FROZEN,SOUTH KOREA,77470,190868
2024,11,FISH NSPF FROZEN,THAILAND,24600,53812
2024,11,FISH NSPF FROZEN,TURKS & CAICOS IS.,9740,25435
2024,11,FISH NSPF FROZEN,VIETNAM,53676,158841
2024,11,"FISH NSPF LIVER,ROE, MILT FRESH",CANADA,19925,326202
2024,11,"FISH NSPF LIVER,ROE, MILT FRESH",JAPAN,300,3738
2024,11,"FISH NSPF LIVER,ROE, MILT FROZEN",CANADA,84995,426874
2024,11,"FISH NSPF LIVER,ROE, MILT FROZEN",CURACAO,245,4950
2024,11,FISH NSPF MEAT FRESH,BAHAMAS,261,3722
2024,11,FISH NSPF MEAT FRESH,CANADA,2743,28365
2024,11,FISH NSPF MEAT FROZEN,BAHAMAS,209,3720
2024,11,FISH NSPF MEAT FROZEN,CANADA,511471,1832808
2024,11,FISH NSPF MEAT FROZEN,JAMAICA,2721,15900
2024,11,FISH NSPF MEAT FROZEN,MEXICO,65651,198245
2024,11,FISH NSPF MEAT FROZEN,SOUTH KOREA,9363,27162
2024,11,FISH NSPF MEAT FROZEN,SPAIN,12706,56544
2024,11,FISH NSPF MINCED FROZEN,NETHERLANDS,13238,29167
2024,11,FISH NSPF OTHER EDIBLE OFFAL FRESH,CANADA,1120,7761
2024,11,FISH NSPF OTHER EDIBLE OFFAL FRESH,CAYMAN IS.,1106,9581
2024,11,FISH NSPF OTHER EDIBLE OFFAL FROZEN,JAPAN,23148,71758
2024,11,FISH NSPF OTHER EDIBLE OFFAL FROZEN,SOUTH KOREA,96993,220352
2024,11,FISH NSPF PREPARED DINNERS CONTAINING SHELLFISH,ANGUILLA,1524,9854
2024,11,FISH NSPF PREPARED DINNERS CONTAINING SHELLFISH,ANTIGUA & BARBUDA,2915,5233
2024,11,FISH NSPF PREPARED DINNERS CONTAINING SHELLFISH,ARUBA,13744,44619
